datetime,Year,Month_of_year,Week_of_year,Day_of_year,Day_of_month,Day_of_week,Hour,Day_type,Dew_Point,Temperature,Pressure,Wind_Speed,pm2.5_prev_hour,pm2.5_prev_day,pm2.5_prev_week,Target
2013-08-15 03:00:00,2013,8,33,227,15,3,3,0,23,27.0,1003.0,48.74,66.0,41.0,20.0,3
2013-08-15 04:00:00,2013,8,33,227,15,3,4,0,24,27.0,1003.0,50.53,72.0,45.0,17.0,3
2013-08-15 05:00:00,2013,8,33,227,15,3,5,0,24,26.0,1003.0,0.89,70.0,54.0,19.0,3
2013-08-15 06:00:00,2013,8,33,227,15,3,6,0,24,26.0,1003.0,1.79,78.0,65.0,21.0,3
2013-08-15 07:00:00,2013,8,33,227,15,3,7,0,24,27.0,1003.0,0.89,79.0,53.0,22.0,3
2013-08-15 08:00:00,2013,8,33,227,15,3,8,0,24,28.0,1004.0,1.78,79.0,29.0,29.0,3
2013-08-15 09:00:00,2013,8,33,227,15,3,9,0,24,29.0,1004.0,2.67,77.0,42.0,41.0,3
2013-08-15 10:00:00,2013,8,33,227,15,3,10,0,24,31.0,1004.0,3.56,76.0,66.0,33.0,4
2013-08-15 11:00:00,2013,8,33,227,15,3,11,0,24,31.0,1003.0,1.79,86.0,65.0,27.0,4
2013-08-15 12:00:00,2013,8,33,227,15,3,12,0,23,32.0,1003.0,3.58,91.0,58.0,35.0,4
2013-08-15 13:00:00,2013,8,33,227,15,3,13,0,23,32.0,1002.0,5.37,90.0,58.0,36.0,4
2013-08-15 14:00:00,2013,8,33,227,15,3,14,0,23,32.0,1002.0,8.5,94.0,49.0,37.0,4
2013-08-15 15:00:00,2013,8,33,227,15,3,15,0,24,32.0,1001.0,11.63,101.0,59.0,31.0,4
2013-08-15 16:00:00,2013,8,33,227,15,3,16,0,24,32.0,1001.0,14.76,105.0,69.0,34.0,4
2013-08-15 17:00:00,2013,8,33,227,15,3,17,0,24,32.0,1001.0,17.89,109.0,80.0,30.0,5
2013-08-15 18:00:00,2013,8,33,227,15,3,18,0,25,31.0,1001.0,19.68,115.0,87.0,31.0,5
2013-08-15 19:00:00,2013,8,33,227,15,3,19,0,25,30.0,1001.0,21.47,139.0,80.0,50.0,5
2013-08-15 20:00:00,2013,8,33,227,15,3,20,0,26,30.0,1001.0,23.26,142.0,84.0,59.0,5
2013-08-15 21:00:00,2013,8,33,227,15,3,21,0,26,30.0,1001.0,25.05,151.0,88.0,58.0,5
2013-08-15 22:00:00,2013,8,33,227,15,3,22,0,26,29.0,1001.0,26.84,164.0,77.0,27.0,5
2013-08-15 23:00:00,2013,8,33,227,15,3,23,0,26,29.0,1000.0,28.63,160.0,69.0,50.0,5
2013-08-16 00:00:00,2013,8,33,228,16,4,0,0,26,29.0,1000.0,31.76,160.0,57.0,30.0,2
2013-08-16 01:00:00,2013,8,33,228,16,4,1,0,23,27.0,999.0,37.57,179.0,61.0,31.0,3
2013-08-16 02:00:00,2013,8,33,228,16,4,2,0,22,27.0,998.0,40.7,55.0,66.0,26.0,3
2013-08-16 03:00:00,2013,8,33,228,16,4,3,0,23,26.0,999.0,42.49,60.0,72.0,24.0,3
2013-08-16 04:00:00,2013,8,33,228,16,4,4,0,23,26.0,998.0,0.89,65.0,70.0,31.0,3
2013-08-16 05:00:00,2013,8,33,228,16,4,5,0,23,26.0,997.0,1.79,61.0,78.0,23.0,2
2013-08-16 06:00:00,2013,8,33,228,16,4,6,0,24,27.0,997.0,0.89,60.0,79.0,29.0,3
2013-08-16 07:00:00,2013,8,33,228,16,4,7,0,24,27.0,997.0,1.78,57.0,79.0,26.0,3
2013-08-16 08:00:00,2013,8,33,228,16,4,8,0,24,27.0,997.0,1.79,68.0,77.0,28.0,3
2013-08-16 09:00:00,2013,8,33,228,16,4,9,0,24,27.0,997.0,3.58,75.0,76.0,22.0,4
2013-08-16 10:00:00,2013,8,33,228,16,4,10,0,25,28.0,997.0,0.89,83.0,86.0,29.0,4
2013-08-16 11:00:00,2013,8,33,228,16,4,11,0,25,28.0,997.0,1.78,96.0,91.0,28.0,4
2013-08-16 12:00:00,2013,8,33,228,16,4,12,0,25,30.0,997.0,2.67,111.0,90.0,32.0,4
2013-08-16 13:00:00,2013,8,33,228,16,4,13,0,26,30.0,996.0,1.79,98.0,94.0,38.0,4
2013-08-16 14:00:00,2013,8,33,228,16,4,14,0,26,30.0,996.0,0.89,102.0,101.0,42.0,5
2013-08-16 15:00:00,2013,8,33,228,16,4,15,0,26,30.0,997.0,3.13,117.0,105.0,36.0,5
2013-08-16 16:00:00,2013,8,33,228,16,4,16,0,26,30.0,996.0,1.79,127.0,109.0,40.0,5
2013-08-16 17:00:00,2013,8,33,228,16,4,17,0,26,30.0,996.0,0.89,136.0,115.0,36.0,5
2013-08-16 18:00:00,2013,8,33,228,16,4,18,0,26,30.0,997.0,1.78,140.0,139.0,41.0,5
2013-08-16 19:00:00,2013,8,33,228,16,4,19,0,26,29.0,997.0,1.79,154.0,142.0,43.0,5
2013-08-16 20:00:00,2013,8,33,228,16,4,20,0,26,29.0,997.0,0.89,143.0,151.0,49.0,5
2013-08-16 21:00:00,2013,8,33,228,16,4,21,0,25,28.0,998.0,0.89,145.0,164.0,60.0,5
2013-08-16 22:00:00,2013,8,33,228,16,4,22,0,26,28.0,998.0,1.78,148.0,160.0,65.0,5
2013-08-16 23:00:00,2013,8,33,228,16,4,23,0,25,28.0,998.0,2.67,154.0,160.0,56.0,5
2013-08-17 00:00:00,2013,8,33,229,17,5,0,1,25,28.0,998.0,3.56,150.0,179.0,61.0,5
2013-08-17 01:00:00,2013,8,33,229,17,5,1,1,26,28.0,997.0,1.79,155.0,55.0,96.0,5
2013-08-17 02:00:00,2013,8,33,229,17,5,2,1,25,28.0,998.0,0.89,157.0,60.0,101.0,4
2013-08-17 03:00:00,2013,8,33,229,17,5,3,1,25,27.0,998.0,0.45,145.0,65.0,101.0,2
2013-08-17 04:00:00,2013,8,33,229,17,5,4,1,24,26.0,998.0,1.79,113.0,61.0,62.0,1
2013-08-17 05:00:00,2013,8,33,229,17,5,5,1,17,30.0,999.0,6.71,40.0,60.0,54.0,1
2013-08-17 06:00:00,2013,8,33,229,17,5,6,1,15,29.0,999.0,11.63,24.0,57.0,42.0,1
2013-08-17 07:00:00,2013,8,33,229,17,5,7,1,14,31.0,1001.0,18.78,26.0,68.0,45.0,1
2013-08-17 08:00:00,2013,8,33,229,17,5,8,1,12,32.0,1001.0,24.59,21.0,75.0,39.0,1
2013-08-17 09:00:00,2013,8,33,229,17,5,9,1,13,33.0,1001.0,31.74,24.0,83.0,46.0,1
2013-08-17 10:00:00,2013,8,33,229,17,5,10,1,12,33.0,1001.0,39.79,25.0,96.0,62.0,2
2013-08-17 11:00:00,2013,8,33,229,17,5,11,1,12,34.0,1001.0,47.84,32.0,111.0,104.0,2
2013-08-17 12:00:00,2013,8,33,229,17,5,12,1,10,34.0,1001.0,55.89,39.0,98.0,115.0,1
2013-08-17 13:00:00,2013,8,33,229,17,5,13,1,11,34.0,1001.0,61.7,42.0,102.0,117.0,1
2013-08-17 14:00:00,2013,8,33,229,17,5,14,1,11,35.0,1001.0,69.75,29.0,117.0,113.0,1
2013-08-17 15:00:00,2013,8,33,229,17,5,15,1,11,35.0,1001.0,77.8,29.0,127.0,128.0,1
2013-08-17 16:00:00,2013,8,33,229,17,5,16,1,11,35.0,1001.0,86.74,27.0,136.0,132.0,1
2013-08-17 17:00:00,2013,8,33,229,17,5,17,1,10,35.0,1001.0,94.79,24.0,140.0,116.0,1
2013-08-17 18:00:00,2013,8,33,229,17,5,18,1,10,34.0,1001.0,101.94,20.0,154.0,93.0,1
2013-08-17 19:00:00,2013,8,33,229,17,5,19,1,9,33.0,1002.0,107.75,18.0,143.0,100.0,0
2013-08-17 20:00:00,2013,8,33,229,17,5,20,1,10,32.0,1002.0,112.67,18.0,145.0,111.0,0
2013-08-17 21:00:00,2013,8,33,229,17,5,21,1,13,28.0,1003.0,116.69,17.0,148.0,109.0,0
2013-08-17 22:00:00,2013,8,33,229,17,5,22,1,16,25.0,1004.0,1.79,13.0,154.0,93.0,0
2013-08-17 23:00:00,2013,8,33,229,17,5,23,1,14,25.0,1004.0,1.79,17.0,150.0,80.0,0
2013-08-18 00:00:00,2013,8,33,230,18,6,0,1,14,23.0,1005.0,0.89,17.0,155.0,74.0,0
2013-08-18 01:00:00,2013,8,33,230,18,6,1,1,14,24.0,1005.0,3.13,16.0,157.0,70.0,0
2013-08-18 02:00:00,2013,8,33,230,18,6,2,1,14,24.0,1006.0,1.79,9.0,145.0,80.0,0
2013-08-18 03:00:00,2013,8,33,230,18,6,3,1,15,21.0,1006.0,3.13,13.0,113.0,106.0,0
2013-08-18 04:00:00,2013,8,33,230,18,6,4,1,16,21.0,1007.0,1.79,9.0,40.0,141.0,1
2013-08-18 05:00:00,2013,8,33,230,18,6,5,1,15,23.0,1008.0,0.45,15.0,24.0,172.0,0
2013-08-18 06:00:00,2013,8,33,230,18,6,6,1,16,22.0,1008.0,1.79,18.0,26.0,178.0,0
2013-08-18 07:00:00,2013,8,33,230,18,6,7,1,17,25.0,1009.0,5.81,13.0,21.0,203.0,0
2013-08-18 08:00:00,2013,8,33,230,18,6,8,1,14,28.0,1009.0,4.02,11.0,24.0,208.0,0
2013-08-18 09:00:00,2013,8,33,230,18,6,9,1,15,29.0,1009.0,8.04,10.0,25.0,175.0,0
2013-08-18 10:00:00,2013,8,33,230,18,6,10,1,14,31.0,1009.0,3.13,16.0,32.0,180.0,0
2013-08-18 11:00:00,2013,8,33,230,18,6,11,1,14,32.0,1009.0,6.26,13.0,39.0,194.0,0
2013-08-18 12:00:00,2013,8,33,230,18,6,12,1,12,33.0,1009.0,1.79,11.0,42.0,161.0,0
2013-08-18 13:00:00,2013,8,33,230,18,6,13,1,13,33.0,1008.0,1.79,12.0,29.0,176.0,0
2013-08-18 14:00:00,2013,8,33,230,18,6,14,1,13,33.0,1008.0,3.13,12.0,29.0,167.0,0
2013-08-18 15:00:00,2013,8,33,230,18,6,15,1,13,34.0,1007.0,1.79,10.0,27.0,143.0,0
2013-08-18 16:00:00,2013,8,33,230,18,6,16,1,13,33.0,1007.0,3.13,16.0,24.0,127.0,1
2013-08-18 17:00:00,2013,8,33,230,18,6,17,1,13,32.0,1006.0,4.92,15.0,20.0,55.0,1
2013-08-18 18:00:00,2013,8,33,230,18,6,18,1,14,32.0,1006.0,0.89,18.0,18.0,47.0,1
2013-08-18 19:00:00,2013,8,33,230,18,6,19,1,14,30.0,1007.0,4.02,22.0,18.0,58.0,1
2013-08-18 20:00:00,2013,8,33,230,18,6,20,1,14,30.0,1008.0,7.15,20.0,17.0,62.0,1
2013-08-18 21:00:00,2013,8,33,230,18,6,21,1,14,30.0,1009.0,3.13,27.0,13.0,57.0,1
2013-08-18 22:00:00,2013,8,33,230,18,6,22,1,17,27.0,1009.0,4.02,21.0,17.0,58.0,1
2013-08-18 23:00:00,2013,8,33,230,18,6,23,1,17,24.0,1009.0,1.79,26.0,17.0,60.0,1
2013-08-19 00:00:00,2013,8,34,231,19,0,0,0,18,23.0,1010.0,4.92,27.0,16.0,57.0,2
2013-08-19 01:00:00,2013,8,34,231,19,0,1,0,18,23.0,1010.0,6.71,27.0,9.0,61.0,2
2013-08-19 02:00:00,2013,8,34,231,19,0,2,0,17,21.0,1010.0,9.84,44.0,13.0,67.0,2
2013-08-19 03:00:00,2013,8,34,231,19,0,3,0,16,22.0,1010.0,12.97,39.0,9.0,56.0,1
2013-08-19 04:00:00,2013,8,34,231,19,0,4,0,16,21.0,1010.0,16.99,36.0,15.0,48.0,1
2013-08-19 05:00:00,2013,8,34,231,19,0,5,0,15,19.0,1010.0,20.12,29.0,18.0,42.0,1
2013-08-19 06:00:00,2013,8,34,231,19,0,6,0,16,20.0,1011.0,0.89,22.0,13.0,38.0,1
2013-08-19 07:00:00,2013,8,34,231,19,0,7,0,17,23.0,1011.0,1.78,20.0,11.0,42.0,1
2013-08-19 08:00:00,2013,8,34,231,19,0,8,0,16,27.0,1011.0,1.79,18.0,10.0,51.0,0
2013-08-19 09:00:00,2013,8,34,231,19,0,9,0,13,28.0,1012.0,1.79,19.0,16.0,50.0,1
2013-08-19 10:00:00,2013,8,34,231,19,0,10,0,13,30.0,1012.0,3.13,17.0,13.0,48.0,0
2013-08-19 11:00:00,2013,8,34,231,19,0,11,0,13,32.0,1011.0,4.92,21.0,11.0,56.0,1
2013-08-19 12:00:00,2013,8,34,231,19,0,12,0,11,32.0,1011.0,0.89,17.0,12.0,47.0,0
2013-08-19 13:00:00,2013,8,34,231,19,0,13,0,13,33.0,1010.0,2.68,19.0,12.0,50.0,0
2013-08-19 14:00:00,2013,8,34,231,19,0,14,0,11,34.0,1009.0,3.57,14.0,10.0,53.0,0
2013-08-19 15:00:00,2013,8,34,231,19,0,15,0,11,33.0,1009.0,1.79,17.0,16.0,47.0,0
2013-08-19 16:00:00,2013,8,34,231,19,0,16,0,7,34.0,1008.0,0.89,8.0,15.0,51.0,0
2013-08-19 17:00:00,2013,8,34,231,19,0,17,0,12,33.0,1008.0,1.79,12.0,18.0,49.0,1
2013-08-19 18:00:00,2013,8,34,231,19,0,18,0,12,31.0,1008.0,3.58,17.0,22.0,53.0,2
2013-08-19 19:00:00,2013,8,34,231,19,0,19,0,13,29.0,1008.0,6.71,25.0,20.0,50.0,1
2013-08-19 20:00:00,2013,8,34,231,19,0,20,0,18,28.0,1009.0,0.89,36.0,27.0,57.0,1
2013-08-19 21:00:00,2013,8,34,231,19,0,21,0,15,27.0,1009.0,1.79,27.0,21.0,63.0,2
2013-08-19 22:00:00,2013,8,34,231,19,0,22,0,17,25.0,1009.0,3.58,33.0,26.0,64.0,2
2013-08-19 23:00:00,2013,8,34,231,19,0,23,0,19,24.0,1010.0,4.47,40.0,27.0,77.0,2
2013-08-20 00:00:00,2013,8,34,232,20,1,0,0,19,24.0,1010.0,6.26,48.0,27.0,82.0,2
2013-08-20 01:00:00,2013,8,34,232,20,1,1,0,19,23.0,1010.0,8.05,41.0,44.0,87.0,3
2013-08-20 02:00:00,2013,8,34,232,20,1,2,0,19,23.0,1009.0,9.84,57.0,39.0,90.0,3
2013-08-20 03:00:00,2013,8,34,232,20,1,3,0,19,24.0,1009.0,0.45,70.0,36.0,82.0,3
2013-08-20 04:00:00,2013,8,34,232,20,1,4,0,19,24.0,1009.0,3.13,69.0,29.0,69.0,4
2013-08-20 05:00:00,2013,8,34,232,20,1,5,0,19,23.0,1010.0,4.92,76.0,22.0,63.0,4
2013-08-20 06:00:00,2013,8,34,232,20,1,6,0,19,23.0,1010.0,1.79,92.0,20.0,73.0,4
2013-08-20 07:00:00,2013,8,34,232,20,1,7,0,20,24.0,1010.0,0.89,116.0,18.0,77.0,4
2013-08-20 08:00:00,2013,8,34,232,20,1,8,0,20,26.0,1011.0,1.79,122.0,19.0,78.0,4
2013-08-20 09:00:00,2013,8,34,232,20,1,9,0,19,27.0,1011.0,3.58,120.0,17.0,76.0,4
2013-08-20 10:00:00,2013,8,34,232,20,1,10,0,20,29.0,1010.0,5.37,118.0,21.0,69.0,4
2013-08-20 11:00:00,2013,8,34,232,20,1,11,0,20,29.0,1010.0,7.16,108.0,17.0,64.0,4
2013-08-20 12:00:00,2013,8,34,232,20,1,12,0,20,29.0,1009.0,10.29,98.0,19.0,76.0,4
2013-08-20 13:00:00,2013,8,34,232,20,1,13,0,20,29.0,1008.0,13.42,91.0,14.0,77.0,3
2013-08-20 14:00:00,2013,8,34,232,20,1,14,0,21,28.0,1008.0,4.02,92.0,17.0,78.0,3
2013-08-20 15:00:00,2013,8,34,232,20,1,15,0,22,27.0,1007.0,7.15,70.0,8.0,78.0,3
2013-08-20 16:00:00,2013,8,34,232,20,1,16,0,21,27.0,1007.0,3.13,63.0,12.0,88.0,3
2013-08-20 17:00:00,2013,8,34,232,20,1,17,0,22,26.0,1007.0,4.02,66.0,17.0,89.0,4
2013-08-20 18:00:00,2013,8,34,232,20,1,18,0,22,25.0,1007.0,8.04,75.0,25.0,96.0,4
2013-08-20 19:00:00,2013,8,34,232,20,1,19,0,22,24.0,1007.0,3.13,104.0,36.0,95.0,4
2013-08-20 20:00:00,2013,8,34,232,20,1,20,0,22,25.0,1008.0,4.92,105.0,27.0,92.0,4
2013-08-20 21:00:00,2013,8,34,232,20,1,21,0,21,25.0,1009.0,6.71,109.0,33.0,95.0,4
2013-08-20 22:00:00,2013,8,34,232,20,1,22,0,22,24.0,1008.0,1.79,110.0,40.0,96.0,4
2013-08-20 23:00:00,2013,8,34,232,20,1,23,0,22,24.0,1008.0,0.89,123.0,48.0,36.0,4
2013-08-21 00:00:00,2013,8,34,233,21,2,0,0,21,24.0,1008.0,1.79,115.0,41.0,49.0,4
2013-08-21 01:00:00,2013,8,34,233,21,2,1,0,21,24.0,1008.0,0.89,115.0,57.0,73.0,4
2013-08-21 02:00:00,2013,8,34,233,21,2,2,0,22,24.0,1008.0,1.78,118.0,70.0,51.0,4
2013-08-21 03:00:00,2013,8,34,233,21,2,3,0,21,24.0,1008.0,1.79,117.0,69.0,41.0,4
2013-08-21 04:00:00,2013,8,34,233,21,2,4,0,22,24.0,1008.0,0.89,111.0,76.0,45.0,4
2013-08-21 05:00:00,2013,8,34,233,21,2,5,0,22,24.0,1008.0,0.89,113.0,92.0,54.0,4
2013-08-21 06:00:00,2013,8,34,233,21,2,6,0,21,23.0,1008.0,1.79,120.0,116.0,65.0,5
2013-08-21 07:00:00,2013,8,34,233,21,2,7,0,22,24.0,1008.0,0.89,118.0,122.0,53.0,4
2013-08-21 08:00:00,2013,8,34,233,21,2,8,0,22,25.0,1009.0,1.78,140.0,120.0,29.0,4
2013-08-21 09:00:00,2013,8,34,233,21,2,9,0,22,26.0,1009.0,2.67,117.0,118.0,42.0,4
2013-08-21 10:00:00,2013,8,34,233,21,2,10,0,22,27.0,1009.0,3.56,118.0,108.0,66.0,4
2013-08-21 11:00:00,2013,8,34,233,21,2,11,0,22,27.0,1009.0,1.79,121.0,98.0,65.0,4
2013-08-21 12:00:00,2013,8,34,233,21,2,12,0,20,28.0,1008.0,4.92,109.0,91.0,58.0,4
2013-08-21 13:00:00,2013,8,34,233,21,2,13,0,20,29.0,1007.0,8.05,112.0,92.0,58.0,4
2013-08-21 14:00:00,2013,8,34,233,21,2,14,0,19,31.0,1007.0,11.18,101.0,70.0,49.0,3
2013-08-21 15:00:00,2013,8,34,233,21,2,15,0,18,31.0,1007.0,14.31,95.0,63.0,59.0,3
2013-08-21 16:00:00,2013,8,34,233,21,2,16,0,18,31.0,1006.0,18.33,85.0,66.0,69.0,3
2013-08-21 17:00:00,2013,8,34,233,21,2,17,0,17,31.0,1006.0,21.46,69.0,75.0,80.0,3
2013-08-21 18:00:00,2013,8,34,233,21,2,18,0,17,28.0,1006.0,24.59,61.0,104.0,87.0,3
2013-08-21 19:00:00,2013,8,34,233,21,2,19,0,17,26.0,1006.0,26.38,72.0,105.0,80.0,3
2013-08-21 20:00:00,2013,8,34,233,21,2,20,0,17,25.0,1007.0,28.17,74.0,109.0,84.0,4
2013-08-21 21:00:00,2013,8,34,233,21,2,21,0,17,24.0,1007.0,29.96,73.0,110.0,88.0,4
2013-08-21 22:00:00,2013,8,34,233,21,2,22,0,18,23.0,1007.0,31.75,90.0,123.0,77.0,4
2013-08-21 23:00:00,2013,8,34,233,21,2,23,0,18,21.0,1007.0,32.64,93.0,115.0,69.0,4
2013-08-22 00:00:00,2013,8,34,234,22,3,0,0,18,21.0,1007.0,33.53,90.0,115.0,57.0,4
2013-08-22 01:00:00,2013,8,34,234,22,3,1,0,19,21.0,1007.0,35.32,106.0,118.0,61.0,4
2013-08-22 02:00:00,2013,8,34,234,22,3,2,0,19,21.0,1008.0,0.89,97.0,117.0,66.0,4
2013-08-22 03:00:00,2013,8,34,234,22,3,3,0,18,21.0,1008.0,0.89,98.0,111.0,72.0,5
2013-08-22 04:00:00,2013,8,34,234,22,3,4,0,19,21.0,1008.0,0.89,116.0,113.0,70.0,5
2013-08-22 05:00:00,2013,8,34,234,22,3,5,0,19,21.0,1008.0,0.45,144.0,120.0,78.0,5
2013-08-22 06:00:00,2013,8,34,234,22,3,6,0,18,20.0,1009.0,3.13,144.0,118.0,79.0,5
2013-08-22 07:00:00,2013,8,34,234,22,3,7,0,20,22.0,1009.0,0.89,143.0,140.0,79.0,4
2013-08-22 08:00:00,2013,8,34,234,22,3,8,0,19,24.0,1009.0,3.13,140.0,117.0,77.0,4
2013-08-22 09:00:00,2013,8,34,234,22,3,9,0,19,24.0,1009.0,6.26,117.0,118.0,76.0,4
2013-08-22 10:00:00,2013,8,34,234,22,3,10,0,19,25.0,1010.0,0.89,108.0,121.0,86.0,4
2013-08-22 11:00:00,2013,8,34,234,22,3,11,0,20,25.0,1010.0,1.79,119.0,109.0,91.0,4
2013-08-22 12:00:00,2013,8,34,234,22,3,12,0,21,24.0,1009.0,1.79,115.0,112.0,90.0,4
2013-08-22 13:00:00,2013,8,34,234,22,3,13,0,20,26.0,1009.0,3.58,115.0,101.0,94.0,4
2013-08-22 14:00:00,2013,8,34,234,22,3,14,0,20,26.0,1008.0,0.89,123.0,95.0,101.0,4
2013-08-22 15:00:00,2013,8,34,234,22,3,15,0,20,26.0,1008.0,1.78,123.0,85.0,105.0,5
2013-08-22 16:00:00,2013,8,34,234,22,3,16,0,21,26.0,1008.0,1.79,123.0,69.0,109.0,5
2013-08-22 17:00:00,2013,8,34,234,22,3,17,0,21,26.0,1008.0,4.92,127.0,61.0,115.0,5
2013-08-22 18:00:00,2013,8,34,234,22,3,18,0,20,27.0,1008.0,6.71,139.0,72.0,139.0,4
2013-08-22 19:00:00,2013,8,34,234,22,3,19,0,21,25.0,1008.0,0.89,128.0,74.0,142.0,4
2013-08-22 20:00:00,2013,8,34,234,22,3,20,0,20,26.0,1009.0,1.79,105.0,73.0,151.0,4
2013-08-22 21:00:00,2013,8,34,234,22,3,21,0,21,24.0,1009.0,0.89,117.0,90.0,164.0,5
2013-08-22 22:00:00,2013,8,34,234,22,3,22,0,20,24.0,1009.0,1.79,123.0,93.0,160.0,4
2013-08-22 23:00:00,2013,8,34,234,22,3,23,0,21,23.0,1009.0,0.45,141.0,90.0,160.0,4
2013-08-23 00:00:00,2013,8,34,235,23,4,0,0,21,23.0,1009.0,1.79,121.0,106.0,179.0,4
2013-08-23 01:00:00,2013,8,34,235,23,4,1,0,21,23.0,1009.0,2.68,110.0,97.0,55.0,5
2013-08-23 02:00:00,2013,8,34,235,23,4,2,0,21,23.0,1009.0,4.47,116.0,98.0,60.0,5
2013-08-23 03:00:00,2013,8,34,235,23,4,3,0,20,23.0,1009.0,7.6,148.0,116.0,65.0,4
2013-08-23 04:00:00,2013,8,34,235,23,4,4,0,19,23.0,1009.0,10.73,150.0,144.0,61.0,4
2013-08-23 05:00:00,2013,8,34,235,23,4,5,0,19,22.0,1009.0,14.75,114.0,144.0,60.0,3
2013-08-23 06:00:00,2013,8,34,235,23,4,6,0,19,22.0,1010.0,18.77,89.0,143.0,57.0,4
2013-08-23 07:00:00,2013,8,34,235,23,4,7,0,19,23.0,1010.0,21.9,72.0,140.0,68.0,3
2013-08-23 08:00:00,2013,8,34,235,23,4,8,0,18,24.0,1010.0,25.03,97.0,117.0,75.0,3
2013-08-23 09:00:00,2013,8,34,235,23,4,9,0,18,26.0,1010.0,26.82,77.0,108.0,83.0,3
2013-08-23 10:00:00,2013,8,34,235,23,4,10,0,16,28.0,1010.0,30.84,77.0,119.0,96.0,3
2013-08-23 11:00:00,2013,8,34,235,23,4,11,0,14,32.0,1010.0,32.63,68.0,115.0,111.0,2
2013-08-23 12:00:00,2013,8,34,235,23,4,12,0,11,33.0,1009.0,1.79,59.0,115.0,98.0,1
2013-08-23 13:00:00,2013,8,34,235,23,4,13,0,10,33.0,1008.0,5.81,35.0,123.0,102.0,0
2013-08-23 14:00:00,2013,8,34,235,23,4,14,0,11,34.0,1008.0,7.6,26.0,123.0,117.0,0
2013-08-23 15:00:00,2013,8,34,235,23,4,15,0,12,34.0,1007.0,9.39,5.0,123.0,127.0,0
2013-08-23 16:00:00,2013,8,34,235,23,4,16,0,11,34.0,1007.0,11.18,12.0,127.0,136.0,1
2013-08-23 17:00:00,2013,8,34,235,23,4,17,0,13,33.0,1007.0,1.79,15.0,139.0,140.0,1
2013-08-23 18:00:00,2013,8,34,235,23,4,18,0,12,32.0,1007.0,0.89,18.0,128.0,154.0,1
2013-08-23 19:00:00,2013,8,34,235,23,4,19,0,17,27.0,1007.0,1.78,18.0,105.0,143.0,1
2013-08-23 20:00:00,2013,8,34,235,23,4,20,0,17,25.0,1008.0,2.67,19.0,117.0,145.0,2
2013-08-23 21:00:00,2013,8,34,235,23,4,21,0,16,25.0,1009.0,3.56,23.0,123.0,148.0,2
2013-08-23 22:00:00,2013,8,34,235,23,4,22,0,17,23.0,1009.0,4.01,36.0,141.0,154.0,2
2013-08-23 23:00:00,2013,8,34,235,23,4,23,0,18,22.0,1009.0,0.89,43.0,121.0,150.0,2
2013-08-24 00:00:00,2013,8,34,236,24,5,0,1,17,22.0,1010.0,2.68,39.0,110.0,155.0,3
2013-08-24 01:00:00,2013,8,34,236,24,5,1,1,17,22.0,1010.0,1.79,44.0,116.0,157.0,3
2013-08-24 02:00:00,2013,8,34,236,24,5,2,1,17,21.0,1010.0,0.89,73.0,148.0,145.0,3
2013-08-24 03:00:00,2013,8,34,236,24,5,3,1,17,20.0,1010.0,1.79,85.0,150.0,113.0,3
2013-08-24 04:00:00,2013,8,34,236,24,5,4,1,16,20.0,1009.0,3.58,81.0,114.0,40.0,2
2013-08-24 05:00:00,2013,8,34,236,24,5,5,1,16,19.0,1009.0,5.37,64.0,89.0,24.0,2
2013-08-24 06:00:00,2013,8,34,236,24,5,6,1,16,20.0,1010.0,8.5,54.0,72.0,26.0,1
2013-08-24 07:00:00,2013,8,34,236,24,5,7,1,16,21.0,1010.0,11.63,38.0,97.0,21.0,1
2013-08-24 08:00:00,2013,8,34,236,24,5,8,1,16,24.0,1010.0,14.76,27.0,77.0,24.0,1
2013-08-24 09:00:00,2013,8,34,236,24,5,9,1,15,27.0,1010.0,17.89,31.0,77.0,25.0,1
2013-08-24 10:00:00,2013,8,34,236,24,5,10,1,13,29.0,1010.0,21.02,31.0,68.0,32.0,1
2013-08-24 11:00:00,2013,8,34,236,24,5,11,1,12,31.0,1010.0,24.15,22.0,59.0,39.0,1
2013-08-24 12:00:00,2013,8,34,236,24,5,12,1,12,32.0,1009.0,1.79,22.0,35.0,42.0,1
2013-08-24 13:00:00,2013,8,34,236,24,5,13,1,9,35.0,1009.0,3.13,20.0,26.0,29.0,0
2013-08-24 14:00:00,2013,8,34,236,24,5,14,1,12,34.0,1008.0,3.13,22.0,5.0,29.0,0
2013-08-24 15:00:00,2013,8,34,236,24,5,15,1,10,34.0,1008.0,6.26,11.0,12.0,27.0,0
2013-08-24 16:00:00,2013,8,34,236,24,5,16,1,13,34.0,1007.0,3.13,11.0,15.0,24.0,1
2013-08-24 17:00:00,2013,8,34,236,24,5,17,1,11,34.0,1007.0,4.92,11.0,18.0,20.0,0
2013-08-24 18:00:00,2013,8,34,236,24,5,18,1,13,31.0,1007.0,6.71,18.0,18.0,18.0,2
2013-08-24 19:00:00,2013,8,34,236,24,5,19,1,15,28.0,1007.0,8.5,17.0,19.0,18.0,2
2013-08-24 20:00:00,2013,8,34,236,24,5,20,1,13,27.0,1008.0,10.29,39.0,23.0,17.0,2
2013-08-24 21:00:00,2013,8,34,236,24,5,21,1,16,26.0,1008.0,12.08,50.0,36.0,13.0,2
